city,state,date_x,day of sighting_x,summary_x,datetime_x,year,month,date_y,day of sighting_y,summary_y,datetime_y
OCALA,FLORIDA,2022-09-05,,"PRELIM INFO FROM FAA OPS: OCALA, FL/UAS SIGHTING/1628E/JACKSONVILLE ARTCC ADVISED, B738, CALGARY, CANADA (CYYC) - MCO, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE SSE BOUND AT 16,800 FEET 15 E OCALA VORTAC. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",2022-09-05,2022,9,2022-09-01,,"PRELIM INFO FROM FAA OPS: OCALA, FL/UAS SIGHTING/1250E/JACKSONVILLE APCH ADVISED, PIPER P28A, REPORTED A BLACK UAS OFF RIGHT SIDE WHILE NNW BOUND AT 4,500 FEET 3 SSE OCG. NO EVASIVE ACTION TAKEN. MARION COUNTY SHERIFF NOTIFIED.",2022-09-01
OCALA,FLORIDA,2022-09-05,,"PRELIM INFO FROM FAA OPS: OCALA, FL/UAS SIGHTING/1628E/JACKSONVILLE ARTCC ADVISED, B738, CALGARY, CANADA (CYYC) - MCO, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE SSE BOUND AT 16,800 FEET 15 E OCALA VORTAC. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: OCALA, FL/UAS SIGHTING/1628E/JACKSONVILLE ARTCC ADVISED, B738, CALGARY, CANADA (CYYC) - MCO, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE SSE BOUND AT 16,800 FEET 15 E OCALA VORTAC. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",2022-09-05
MEMPHIS,TENNESSEE,2022-09-05,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1650C/MEMPHIS TRACON ADVISED, BEECH B350, REPORTED BLACK UAS WHILE NNW BOUND AT 3,000 FEET 5 E MEM. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1650C/MEMPHIS TRACON ADVISED, BEECH B350, REPORTED BLACK UAS WHILE NNW BOUND AT 3,000 FEET 5 E MEM. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05
MEMPHIS,TENNESSEE,2022-09-05,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1650C/MEMPHIS TRACON ADVISED, BEECH B350, REPORTED BLACK UAS WHILE NNW BOUND AT 3,000 FEET 5 E MEM. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05,2022,9,2022-09-11,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1610C/MEMPHIS TRACON ADVISED, BELL B06, REPORTED A BLACK QUADCOPTER UAS ORBITING AT 500 FEET WHILE N BOUND AT SAME ALTITUDE. NO EVASIVE ACTION TAKEN. NO LEO NOTIFIED.",2022-09-11
MEMPHIS,TENNESSEE,2022-09-05,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1650C/MEMPHIS TRACON ADVISED, BEECH B350, REPORTED BLACK UAS WHILE NNW BOUND AT 3,000 FEET 5 E MEM. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05,2022,9,2022-09-20,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1249C/MEMPHIS TRACON ADVISED, PIPER P28R, REPORTED A SILVER UAS FROM BELOW WHILE N BOUND AT 7,000 FEET 9 SE MEM. NO EVASIVE ACTION TAKEN. DESOTO COUNTY SHERIFF TO BE NOTIFIED.",2022-09-20
MEMPHIS,TENNESSEE,2022-09-05,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1650C/MEMPHIS TRACON ADVISED, BEECH B350, REPORTED BLACK UAS WHILE NNW BOUND AT 3,000 FEET 5 E MEM. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05,2022,9,2022-09-24,,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1019C/MEMPHIS ATCT ADVISED, B763, MKE - MEM, REPORTED RED UAS FROM THE 1 O'CLOCK POSITION WHILE S BOUND AT 1,700 FEET 6 N MEM. NO EVASIVE ACTION TAKEN. MEMPHIS PD NOTIFIED.",2022-09-24
MIDLAND,TEXAS,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED BY A UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO INJURIES REPORTED. NO LEO NOTIFICATION REPORTED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED BY A UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO INJURIES REPORTED. NO LEO NOTIFICATION REPORTED.",2022-09-05
MIDLAND,TEXAS,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED BY A UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO INJURIES REPORTED. NO LEO NOTIFICATION REPORTED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05
MIDLAND,TEXAS,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED BY A UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO INJURIES REPORTED. NO LEO NOTIFICATION REPORTED.",2022-09-05
MIDLAND,TEXAS,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: MIDLAND, TX/UAS SIGHTING/1718C/MIDLAND ATCT ADVISED, BEECH BE58, REPORTED UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 5,700 FEET 5 ENE MAF. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-05
TULSA,OKLAHOMA,2022-09-05,,"PRELIM INFO FROM FAA OPS: TULSA, OK/UAS SIGHTING/1825C/TULSA RIVERSIDE ATCT ADVISED, PIPER P28A, REPORTED SILVER AND RED UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 1,600 FEET 2.5 ESE RVS. NO EVASIVE ACTION REPORTED. JENKS PD NOTIFIED.",2022-09-05,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: TULSA, OK/UAS SIGHTING/1825C/TULSA RIVERSIDE ATCT ADVISED, PIPER P28A, REPORTED SILVER AND RED UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 1,600 FEET 2.5 ESE RVS. NO EVASIVE ACTION REPORTED. JENKS PD NOTIFIED.",2022-09-05
NEWARK,NEW JERSEY,2022-09-06,,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1048E/NEWARK ATCT ADVISED, B38M, EWR - RSW, REPORTED UAS OFF LEFT SIDE 50 FEET ABOVE WHILE LINING UP FOR DEPARTURE ON RUNWAY 22R. NO EVASIVE ACTION TAKEN. NY-NJ PORT AUTHORITY NOTIFIED.",2022-09-06,2022,9,2022-09-05,,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1620E/NEW YORK TRACON ADVISED, DE HAVILLAND CANADA DH8D, CYTZ - EWR, REPORTED 2 UAS AT THE 2 O'CLOCK POSITION WHILE S BOUND AT 4,000 FEET 12 NE EWR. NO INJURIES REPORTED. NJ TERRORISM RESPONSE UNIT NOTIFIED.",2022-09-05
NEWARK,NEW JERSEY,2022-09-06,,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1048E/NEWARK ATCT ADVISED, B38M, EWR - RSW, REPORTED UAS OFF LEFT SIDE 50 FEET ABOVE WHILE LINING UP FOR DEPARTURE ON RUNWAY 22R. NO EVASIVE ACTION TAKEN. NY-NJ PORT AUTHORITY NOTIFIED.",2022-09-06,2022,9,2022-09-06,,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1048E/NEWARK ATCT ADVISED, B38M, EWR - RSW, REPORTED UAS OFF LEFT SIDE 50 FEET ABOVE WHILE LINING UP FOR DEPARTURE ON RUNWAY 22R. NO EVASIVE ACTION TAKEN. NY-NJ PORT AUTHORITY NOTIFIED.",2022-09-06
NEWARK,NEW JERSEY,2022-09-06,,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1048E/NEWARK ATCT ADVISED, B38M, EWR - RSW, REPORTED UAS OFF LEFT SIDE 50 FEET ABOVE WHILE LINING UP FOR DEPARTURE ON RUNWAY 22R. NO EVASIVE ACTION TAKEN. NY-NJ PORT AUTHORITY NOTIFIED.",2022-09-06,2022,9,2022-09-12,,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS SIGHTING/1853E/NEWARK ATCT ADVISED, E170, MEM - EWR, REPORTED A UAS WHILE SW BOUND AT 2,000 FEET ON 6 MILE FINAL RUNWAY 22L. NO EVASIVE ACTION TAKEN. NJ PORT AUTHORITY NOTIFIED.",2022-09-12
LOS ANGELES,CALIFORNIA,2022-09-06,,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1634P/LOS ANGELES ARTCC ADVISED UNITED 2146, B739, LAX - DEN, REPORTED A GOLD UAS FROM THE LEFT SIDE WHILE NW BOUND AT 12,000 FEET 4 NE LAX. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.",2022-09-06,2022,9,2022-09-01,,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1205P/LOS ANGELES ATCT ADVISED, E75L, SJC - LAX, REPORTED UAS OFF LEFT SIDE WHILE W BOUND AT 1,600 FEET 4 E LAX. NO EVASIVE ACTION TAKEN. LAWA ARPT PD NOTIFIED.",2022-09-01
LOS ANGELES,CALIFORNIA,2022-09-06,,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1634P/LOS ANGELES ARTCC ADVISED UNITED 2146, B739, LAX - DEN, REPORTED A GOLD UAS FROM THE LEFT SIDE WHILE NW BOUND AT 12,000 FEET 4 NE LAX. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.",2022-09-06,2022,9,2022-09-01,,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1205P/LOS ANGELES ATCT ADVISED, B737, OAK - LAX, REPORTED UAS OFF LEFT SIDE WHILE W BOUND AT 1,600 FEET 4 E LAX. NO EVASIVE ACTION TAKEN. LAWA ARPT PD NOTIFIED.",2022-09-01
LOS ANGELES,CALIFORNIA,2022-09-06,,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1634P/LOS ANGELES ARTCC ADVISED UNITED 2146, B739, LAX - DEN, REPORTED A GOLD UAS FROM THE LEFT SIDE WHILE NW BOUND AT 12,000 FEET 4 NE LAX. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.",2022-09-06,2022,9,2022-09-06,,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1634P/LOS ANGELES ARTCC ADVISED UNITED 2146, B739, LAX - DEN, REPORTED A GOLD UAS FROM THE LEFT SIDE WHILE NW BOUND AT 12,000 FEET 4 NE LAX. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.",2022-09-06
ORLANDO,FLORIDA,2022-09-07,,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1143E/ORLANDO EXECUTIVE ATCT ADVISED, CIRRUS SF50, REPORTED A WHITE UAS 500 FEET BELOW WHILE WSW BOUND AT 2,000 FEET 7 ENE ORL. NO INJURIES REPORTED. LEO NOTIFIED.",2022-09-07,2022,9,2022-09-07,,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1143E/ORLANDO EXECUTIVE ATCT ADVISED, CIRRUS SF50, REPORTED A WHITE UAS 500 FEET BELOW WHILE WSW BOUND AT 2,000 FEET 7 ENE ORL. NO INJURIES REPORTED. LEO NOTIFIED.",2022-09-07
ORLANDO,FLORIDA,2022-09-07,,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1143E/ORLANDO EXECUTIVE ATCT ADVISED, CIRRUS SF50, REPORTED A WHITE UAS 500 FEET BELOW WHILE WSW BOUND AT 2,000 FEET 7 ENE ORL. NO INJURIES REPORTED. LEO NOTIFIED.",2022-09-07,2022,9,2022-09-26,,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1553E/SANFORD ATCT ADVISED, CESSNA C172, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 1,000 FEET 2 W SFB. NO EVASIVE ACTION TAKEN. SEMINOLE COUNTY SHERIFF AVIATION UNIT NOTIFIED.",2022-09-26
WEST PALM BEACH,FLORIDA,2022-09-07,,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS SIGHTING/1549E/PALM BEACH ARPT OPS PERSONNEL OBSERVED A UAS OPERATING AT OR BELOW 100 FEET AGL WITHIN .5 MILE FROM NORTH SIDE OF ARPT. NO REPORTED IMPACT TO OPS. NO LEO NOTIFICATION PROVIDED.",2022-09-07,2022,9,2022-09-07,,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS SIGHTING/1549E/PALM BEACH ARPT OPS PERSONNEL OBSERVED A UAS OPERATING AT OR BELOW 100 FEET AGL WITHIN .5 MILE FROM NORTH SIDE OF ARPT. NO REPORTED IMPACT TO OPS. NO LEO NOTIFICATION PROVIDED.",2022-09-07
EVERETT,WASHINGTON,2022-09-07,,"PRELIM INFO FROM FAA OPS: EVERETT, WA/UAS SIGHTING/1318P/PAINE ATCT ADVISED, CESSNA C172, OBSERVED A UAS WHILE NORTHBOUND AT 1,200 FEET, 1 W PAINE FIELD. UAS PASSED APPROXIMATELY 400 FEET BELOW ACFT. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED.",2022-09-07,2022,9,2022-09-07,,"PRELIM INFO FROM FAA OPS: EVERETT, WA/UAS SIGHTING/1318P/PAINE ATCT ADVISED, CESSNA C172, OBSERVED A UAS WHILE NORTHBOUND AT 1,200 FEET, 1 W PAINE FIELD. UAS PASSED APPROXIMATELY 400 FEET BELOW ACFT. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION PROVIDED.",2022-09-07
NASHVILLE,TENNESSEE,2022-09-07,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1528C/NASHVILLE ATCT ADVISED, DASSAULT F2TH, REPORTED A BLACK QUADCOPTER AT THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 1,600 FEET 2 SSW BNA. NO EVASIVE ACTION TAKEN. NASHVILLE METRO ARPT AUTHORITY NOTIFIED.",2022-09-07,2022,9,2022-09-07,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1528C/NASHVILLE ATCT ADVISED, DASSAULT F2TH, REPORTED A BLACK QUADCOPTER AT THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 1,600 FEET 2 SSW BNA. NO EVASIVE ACTION TAKEN. NASHVILLE METRO ARPT AUTHORITY NOTIFIED.",2022-09-07
NASHVILLE,TENNESSEE,2022-09-07,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1528C/NASHVILLE ATCT ADVISED, DASSAULT F2TH, REPORTED A BLACK QUADCOPTER AT THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 1,600 FEET 2 SSW BNA. NO EVASIVE ACTION TAKEN. NASHVILLE METRO ARPT AUTHORITY NOTIFIED.",2022-09-07,2022,9,2022-09-17,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1604C/NASHVILLE ATCT ADVISED, B739, LAX - BNA, REPORTED A BLUE/RED UAS FROM THE 3 O'CLOCK POSITION WHILE SSW BOUND AT 1,300 FEET 2 S BNA. NO EVASIVE ACTION TAKEN. MNAA NOTIFIED.",2022-09-17
NASHVILLE,TENNESSEE,2022-09-07,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1528C/NASHVILLE ATCT ADVISED, DASSAULT F2TH, REPORTED A BLACK QUADCOPTER AT THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 1,600 FEET 2 SSW BNA. NO EVASIVE ACTION TAKEN. NASHVILLE METRO ARPT AUTHORITY NOTIFIED.",2022-09-07,2022,9,2022-09-26,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1735C/NASHVILLE APCH ADVISED, B737, BNA - CALGARY, CANADA (CYYC), REPORTED A COPPER METALLIC UAS AT THE 9 O'CLOCK POSITION WHILE W BOUND AT 4,000 FEET 4 NNW BNA. NO EVASIVE ACTION TAKEN. METROPOLITAN NASHVILLE ARPT AUTHORITY NOTIFIED.",2022-09-26
POTEAU,OKLAHOMA,2022-09-08,,"PRELIM INFO FROM FAA OPS: POTEAU, OK/UAS SIGHTING/0910C/MEMPHIS ARTCC ADVISED, CIRRUS SR22, TUL - ELD, REPORTED A BLACK/WHITE QUAD-ROTOR UAS 100 FEET FROM ACFT WHILE SSE BOUND AT 11,000 FEET 15 S RKR. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",2022-09-08,2022,9,2022-09-08,,"PRELIM INFO FROM FAA OPS: POTEAU, OK/UAS SIGHTING/0910C/MEMPHIS ARTCC ADVISED, CIRRUS SR22, TUL - ELD, REPORTED A BLACK/WHITE QUAD-ROTOR UAS 100 FEET FROM ACFT WHILE SSE BOUND AT 11,000 FEET 15 S RKR. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",2022-09-08
HOUSTON,TEXAS,2022-09-08,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1027C/SUGAR LAND ATCT ADVISED, PIPER PA11, REPORTED A UAS WHILE ON DEPARTURE AT 1,300 FEET 2 W SUGAR LAND, TX. NO EVASIVE ACTION REPORTED. NO LEO INFO PROVIDED.",2022-09-08,2022,9,2022-09-08,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1027C/SUGAR LAND ATCT ADVISED, PIPER PA11, REPORTED A UAS WHILE ON DEPARTURE AT 1,300 FEET 2 W SUGAR LAND, TX. NO EVASIVE ACTION REPORTED. NO LEO INFO PROVIDED.",2022-09-08
HOUSTON,TEXAS,2022-09-08,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1027C/SUGAR LAND ATCT ADVISED, PIPER PA11, REPORTED A UAS WHILE ON DEPARTURE AT 1,300 FEET 2 W SUGAR LAND, TX. NO EVASIVE ACTION REPORTED. NO LEO INFO PROVIDED.",2022-09-08,2022,9,2022-09-13,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1523C/HOUSTON ATCT ADVISED, B738, DAL - HOU, REPORTED A SMALL UAS FLYING APPROXIMATELY 700 FEET ABOVE ACFT WHILE ON FINAL RUNWAY 13R. NO EVASIVE ACTION REPORTED. HOUSTON PD NOTIFIED.",2022-09-13
HOUSTON,TEXAS,2022-09-08,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1027C/SUGAR LAND ATCT ADVISED, PIPER PA11, REPORTED A UAS WHILE ON DEPARTURE AT 1,300 FEET 2 W SUGAR LAND, TX. NO EVASIVE ACTION REPORTED. NO LEO INFO PROVIDED.",2022-09-08,2022,9,2022-09-15,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1655C/HOUSTON TRACON ADVISED, E75S, TORONTO, CANADA (CYYZ) - IAH, REPORTED A WHITE UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 2,500 FEET 20 WNW IAH. NO EVASIVE ACTION TAKEN. HPD AIR UNIT NOTIFIED.",2022-09-15
HOUSTON,TEXAS,2022-09-08,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1027C/SUGAR LAND ATCT ADVISED, PIPER PA11, REPORTED A UAS WHILE ON DEPARTURE AT 1,300 FEET 2 W SUGAR LAND, TX. NO EVASIVE ACTION REPORTED. NO LEO INFO PROVIDED.",2022-09-08,2022,9,2022-09-16,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/2210C/HOBBY ATCT ADVISED, HELO, REPORTED A UAS WHILE W BOUND AT 600 FEET 8 NW HOU. NO EVASIVE ACTION TAKEN. HPD NOTIFIED.",2022-09-16
HOUSTON,TEXAS,2022-09-08,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1027C/SUGAR LAND ATCT ADVISED, PIPER PA11, REPORTED A UAS WHILE ON DEPARTURE AT 1,300 FEET 2 W SUGAR LAND, TX. NO EVASIVE ACTION REPORTED. NO LEO INFO PROVIDED.",2022-09-08,2022,9,2022-09-24,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1842C/HOBBY ATCT ADVISED, HELO, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE ESE BOUND AT 800 FEET 7 WNW HOU. NO EVASIVE ACTION TAKEN. HOUSTON PD NOTIFIED.",2022-09-24
COLUMBUS,MISSISSIPPI,2022-09-08,,"PRELIM INFO FROM FAA OPS: COLUMBUS, MS/UAS SIGHTING/1045C/COLUMBUS ATCT ADVISED, T38, REPORTED A UAS AT 490 FEET 1 NW COLUMBUS ARPT. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-08,2022,9,2022-09-08,,"PRELIM INFO FROM FAA OPS: COLUMBUS, MS/UAS SIGHTING/1045C/COLUMBUS ATCT ADVISED, T38, REPORTED A UAS AT 490 FEET 1 NW COLUMBUS ARPT. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-09-08
BALTIMORE,MARYLAND,2022-09-08,,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS SIGHTING/1406E/BWI ATCT ADVISED, B738, CLE - BWI, OBSERVED A UAS ON LEFT SIDE WHILE EASTBOUND AT 1,500 FEET, 5 W BWI. NO EVASIVE ACTION REPORTED. ANNE ARUNDEL COUNTY PD NOTIFIED.",2022-09-08,2022,9,2022-09-08,,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS SIGHTING/1406E/BWI ATCT ADVISED, B738, CLE - BWI, OBSERVED A UAS ON LEFT SIDE WHILE EASTBOUND AT 1,500 FEET, 5 W BWI. NO EVASIVE ACTION REPORTED. ANNE ARUNDEL COUNTY PD NOTIFIED.",2022-09-08
GLEN ROSE,TEXAS,2022-09-08,,"PRELIM INFO FROM FAA OPS: GLEN ROSE, TX/UAS SIGHTING/0113C/FORT WORTH ARTCC ADVISED PLANT SUPERVISOR REPORTED A UAS AT 100 FEET AGL VCNTY COMANCHE PEAK NUCLEAR POWER PLANT. INCIDENT SIMILAR TO PREVIOUS WOC REPORT ON 8/30. NO IMPACT TO NAS. LOCAL LEO NOTIFIED.",2022-09-08,2022,9,2022-09-08,,"PRELIM INFO FROM FAA OPS: GLEN ROSE, TX/UAS SIGHTING/0113C/FORT WORTH ARTCC ADVISED PLANT SUPERVISOR REPORTED A UAS AT 100 FEET AGL VCNTY COMANCHE PEAK NUCLEAR POWER PLANT. INCIDENT SIMILAR TO PREVIOUS WOC REPORT ON 8/30. NO IMPACT TO NAS. LOCAL LEO NOTIFIED.",2022-09-08
NEW ORLEANS,LOUISIANA,2022-09-09,,"PRELIM INFO FROM FAA OPS: NEW ORLEANS, LA/UAS SIGHTING/0730C/NEW ORLEANS TRACON ADVISED, BCS1, MSY - LGA, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE NE BOUND AT 200 FEET 1 NNE MSY. NO EVASIVE ACTION TAKEN. KENNER PD NOTIFIED.",2022-09-09,2022,9,2022-09-09,,"PRELIM INFO FROM FAA OPS: NEW ORLEANS, LA/UAS SIGHTING/0730C/NEW ORLEANS TRACON ADVISED, BCS1, MSY - LGA, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE NE BOUND AT 200 FEET 1 NNE MSY. NO EVASIVE ACTION TAKEN. KENNER PD NOTIFIED.",2022-09-09
COVINGTON,KENTUCKY,2022-09-09,,"PRELIM INFO FROM FAA OPS: COVINGTON, KY/UAS SIGHTING/0942E/CINCINNATI TRACON ADVISED GERMAN REGISTERED EUROTRANS 365, A332, CVG - SCHKEUDITZ, GERMANY (EDDP), REPORTED UAS AT THE 8 O'CLOCK POSITION WHILE NNE BOUND AT 7,000 FEET 20 NNE CVG. NO EVASIVE ACTION TAKEN. HAMILTON COUNTY SHERIFF NOTIFIED.",2022-09-09,2022,9,2022-09-09,,"PRELIM INFO FROM FAA OPS: COVINGTON, KY/UAS SIGHTING/0942E/CINCINNATI TRACON ADVISED GERMAN REGISTERED EUROTRANS 365, A332, CVG - SCHKEUDITZ, GERMANY (EDDP), REPORTED UAS AT THE 8 O'CLOCK POSITION WHILE NNE BOUND AT 7,000 FEET 20 NNE CVG. NO EVASIVE ACTION TAKEN. HAMILTON COUNTY SHERIFF NOTIFIED.",2022-09-09
LAKELAND,FLORIDA,2022-09-09,,"PRELIM INFO FROM FAA OPS: LAKELAND, FL/UAS SIGHTING/1050E/LAKELAND ATCT ADVISED SEVERAL LARGE UAS REPORTED BY ARPT OPS AT INTERSECTION OF WARNING RD AND OLD MEDULLA RD 1 SE LAL. NO IMPACT TO OPERATIONS. LAKELAND PD NOTIFIED.",2022-09-09,2022,9,2022-09-09,,"PRELIM INFO FROM FAA OPS: LAKELAND, FL/UAS SIGHTING/1050E/LAKELAND ATCT ADVISED SEVERAL LARGE UAS REPORTED BY ARPT OPS AT INTERSECTION OF WARNING RD AND OLD MEDULLA RD 1 SE LAL. NO IMPACT TO OPERATIONS. LAKELAND PD NOTIFIED.",2022-09-09
